,0,1,2,3,4,5,6,7,8,9,10,11
0,1.239033248674712,1.6087461136049577,-0.23321619560108803,-1.5622019047164177,-0.23585700177916122,-0.3969461786416254,0.01369918204875464,0.6065601690261844,-0.529646689089803,-1.1825860166183977,-0.8670096783386522,1.5394249514305365
1,-0.5501992691424297,-0.4725240782046749,-1.4823015603954866,-1.2492759875822224,-1.0162504147689582,-0.4725240782046749,0.14887744929736307,1.8577316499279677,0.6149285949238916,0.770278976799401,0.5372534039861369,1.3140053133636844
2,-0.9396487241239913,-1.1765087673525927,-1.3136382660638883,-0.8773171338006751,-0.2477680715351818,0.325682559439327,1.9587702259102107,1.740609659778604,0.08882251621072554,0.19478621976036303,0.37554783169797995,-0.12933804992088105
3,1.800163885151327,0.1798764892894302,-0.6625712116673362,-0.8533428830796475,-0.25152185033094293,-0.2260856274759681,1.8479839841186796,0.06948328209883943,-1.0527628702626501,-1.1768916377949272,-0.697164474750102,1.0228329147032962
4,2.1237962360411533,1.6301205892328599,-0.2671073526982829,-1.4760721665974252,-0.2580986730120002,-0.6724979385810057,-0.009459113670596866,0.18693010349036662,-0.7643864713810895,-0.8652836838674561,-0.37340977299641914,0.7454682440398959
5,1.943328641921508,0.4349092428096292,0.15965022837315504,-1.546955661132985,-1.0845205168797083,-0.7431993389784803,0.08257770433094226,-0.4459196033870882,-0.9634065505276597,-0.170660588950614,1.161593040921921,1.17260340149938
6,2.3928101661064454,0.6699868465098049,-0.24885225727507002,-0.5934169211943982,0.21056729461736745,-0.5934169211943982,-0.8231266971406168,-0.47856203322128876,-0.8231266971406168,-0.8231266971406168,-0.47856203322128876,1.5888259502946798
7,1.9259787655743692,0.6815001785878535,0.8592828338716415,-0.20741309783108614,-0.562978408398662,-0.11852177018919217,0.14815221273648974,-1.2741090295338138,-1.0074350466081319,-0.9185437189662379,-1.0074350466081319,1.4815221273648993
8,1.8140742500282026,1.2257258446136505,-1.4218419797518338,-1.1276677770445578,-0.5393193716300058,-1.1276677770445578,-0.3922322702763677,0.19611613513818438,-0.3922322702763677,0.04902903378454636,0.3432032364918224,1.3728129459672886
9,1.6951334794271986,0.08285328763382632,-0.32021676031451674,-1.3144562119204297,-0.4545734429639644,-0.32021676031451674,1.7488761524869776,1.318934768008745,-0.6964154717329702,-0.6964154717329702,-1.0994855196813134,0.05598195110393679
10,2.3500799597021085,0.25308553412176554,0.036155076303109365,-0.6869464497590779,-1.8439088914585775,0.32539568672798425,0.5423261445466404,0.6869464497590779,0.25308553412176554,-0.6869464497590779,-0.1807753815155468,-1.0484972127901715
11,0.8836413324305046,-0.15907596576855773,-1.049901374072481,-0.9677976498048384,-0.7338020356420567,-0.746117594282203,1.692363016466785,0.3951241730380305,-0.9472717187379277,0.2186011658625987,-0.5367530973997142,1.9509897479098597
12,0.7465096230152041,0.5667481084429811,-0.8904096233167049,-1.9499130955681403,-0.2830335968075274,-0.18225820227461453,0.7601279195737058,1.9503670387867578,0.4768673511568696,-0.6943061528742799,-1.023868929590022,0.5231695594557756
13,-0.06152608774962373,1.5737005999959315,0.5510002969577414,-2.451472785223897,-0.1599678281490217,0.015039710338796912,0.3103649315369908,0.4306826142473661,-0.05058811659413507,-1.0295365350103705,-0.4170101503030053,1.289313349953226
14,0.9306719520716724,-0.2567082563216563,-0.2516911568495718,-1.6029632813309938,-1.24842158530369,-1.2032676900549295,-0.5744578895536738,0.1095400051405113,0.7249708737162084,0.42394490539113916,1.3420741087826005,1.6063080143123833
15,0.947113666197522,-0.38022811416688784,-1.0335291466899958,-1.9875560513269155,-0.10024195737127015,-0.9298305700990264,-0.2765295375759183,0.3145523489926079,0.03456619219699023,0.8019356589701647,0.6567576517428073,1.9529898591299264
16,2.047681796695294,0.41372598961362766,0.25661485431731357,-0.3718296868679427,0.5708371249099418,1.513503936687826,-0.811740865697622,-0.7488964115790965,-0.811740865697622,0.3194593084358392,-1.2516520445273014,-1.1259631362902502
17,-0.855362829225267,-0.6541009870546158,-0.6541009870546158,-0.6541009870546158,0.7547319081399414,-0.855362829225267,0.1509463816279883,1.7610411189931967,-0.4528391448839648,-1.257886513566569,1.1572555924812435,1.5597792768225456
18,-1.088481100861776,0.6227995730418678,-0.4584258666215816,-1.700331221549804,-0.3895630457938216,-0.9246350788922783,0.061607159629433236,0.5357316386619414,0.3703025633400813,0.12018013366683826,0.47320103124363067,2.377614214135475
19,1.9465395336024431,-0.18661715612563695,-0.897669386034997,-1.2899740646056783,-0.4971916933274264,-0.6443059477914319,0.13213039521304168,2.0773077597926703,0.41818589000416356,-0.5135377216012048,-0.521710735738094,-0.023156873387853032
20,-0.7737924512482736,-0.7737924512482736,-0.7737924512482736,-0.7737924512482736,-0.7737924512482736,-0.7737924512482736,-0.7708779787388639,1.8463183347110406,0.607667518211921,0.45611494772261696,0.6630424958907052,1.8404893896922212
21,-0.5105187661036413,-1.1865703694223666,-1.5379911329190468,-1.402465636682659,-0.6523477737928844,-0.2898958652537077,0.7533352801938357,0.9459863489717242,0.8049452802140881,0.7726397840182049,0.8959522268146857,1.4069306239617643
